order_id,order_date_raw,category_raw,product_id,channel,quantity,unit_price,amount_raw
S12513,18.11.2024,Побутова техніка ,P059,online,1,8055.42,"8055,42"
S12514,2024-08-01,Аксесуари ,P003,wholesale,5,142.87,(714.35)
S12515,18.03.2025,Одяг,P010,online,5,485.89,2429.45
S12516,2025-05-30,одяг,P040,online,5,2853.27,14266.35
S12517,2024-09-11,Побутова техніка,P024,retail,2,7959.47,15918.94 грн
S12518,16.10.2025,Смартфони,P007,retail,4,11562.11,46248.44
S12519,16.09.2025,Одяг,P060,online,2,2304.59,4609.18
S12520,21.01.2024,одяг,P035,retail,2,462.22,"924,44"
S12521,2025-06-02,Ноутбуки,P006,retail,5,8446.62,42233.10
S12522,2024-04-01,Ноутбуки,P041,online,3,22703.57,68110.71
S12523,2024-09-15,аксесуари,P008,wholesale,5,316.13,-1580.65
S12524,2024-04-22, аксесуари ,P067,online,1,1769.35,"1769,35"
S12525,2025-09-03,аксесуари,P043,online,3,313.74,941.22
S12526,22.08.2025,Одяг ,P045,retail,2,1661.09,"3322,18"
S12527,2025-12-01,ноутбуки,P021,retail,2,15792.86,31585.72
S12528,23.06.2025,ОДЯГ,P030,retail,2,1072.91,2145.82
S12529,2024-01-11,Аксесуари,P038,online,2,1156.95,2313.90
S12530,21.12.2025,ПОБУТОВА ТЕХНІКА,P034,retail,5,7958.15,39790.75 грн
S12531,16.12.2024,побутова техніка,P019,retail,3,2915.80,8747.40
S12532,2025-01-22,аксесуари,P053,online,3,1939.51,-5818.53
S12533,05.12.2025,Аксесуари,P058,retail,4,869.25,"3477,00"
S12534,2024-07-17,смартфони,P027,retail,2,12850.46,"25700,92"
S12535,24.12.2024,Побутова техніка ,P014,online,3,11839.04,35517.12 грн
S12536,2024-07-06,Смартфони,P032,retail,5,9840.74,49203.70
S12537,2025-11-21,Одяг,P005,online,4,2327.84,9 311.36
S12538,17.11.2025, аксесуари ,P003,wholesale,5,1663.83,8319.15
S12539,14.10.2024,Одяг ,P025,online,2,2182.40,4364.80
S12540,06.08.2024,Аксесуари,P033,retail,3,664.44,1993.32
S12541,28.02.2024,НОУТБУКИ,P006,retail,1,12807.55,"12807,55"
S12542,26.10.2025,побутова техніка,P024,online,3,4331.64,12994.92
S12543,2024-03-15, смартфони ,P032,online,5,9633.44,48167.20
S12544,20.09.2024,НОУТБУКИ,P036,retail,3,18632.63,"55897,89"
S12545,2025-01-26,аксесуари,P028,wholesale,3,1273.97,3821.91
S12546,16.08.2024,аксесуари,P018,online,5,1453.12,7 265.60
S12547,27.11.2025,Одяг,P035,online,5,1753.68,8768.40
S12548,05.08.2025,ПОБУТОВА ТЕХНІКА,P019,wholesale,1,8741.85,8741.85
S12549,2024-01-12,Аксесуари,P038,online,3,1361.26,4083.78 грн
S12550,2025-07-27,НОУТБУКИ,P051,online,3,9548.63,28645.89
S12551,2025-07-02,Смартфони,P007,wholesale,5,17912.00,89560.00 грн
S12552,2024-04-06, ноутбуки ,P026,retail,2,15436.50,30 873.00
S12553,10.01.2024,Побутова техніка,P054,retail,5,5178.61,(25893.05)
S12554,14.11.2024,Побутова техніка,P019,online,4,13222.70,52 890.80
S12555,19.02.2024, смартфони ,P027,retail,1,16677.25,"16677,25"
S12556,21.01.2025,Смартфони,P002,retail,2,13387.98,"26775,96"
S12557,2024-03-25,Аксесуари,P023,online,4,1498.14,5 992.56
S12558,2024-06-24, ноутбуки ,P046,wholesale,1,24672.92,24672.92
S12559,2025-02-16,Ноутбуки,P001,retail,2,27416.84,54833.68
S12560,2025-08-26,одяг,P005,online,3,1320.99,3962.97
S12561,2024-09-08,одяг,P055,retail,4,2305.76,9 223.04
S12562,2025-12-05,смартфони,P017,retail,5,18931.04,94655.20
S12563,06.05.2024, ноутбуки ,P001,online,2,16056.38,"32112,76"
S12564,28.09.2024,Ноутбуки,P051,retail,2,32997.77,65995.54
S12565,16.02.2024,Смартфони,P027,retail,5,11827.17,59 135.85
S12566,2024-05-11, одяг ,P050,retail,1,1170.62,1170.62
S12567,08.03.2025,ноутбуки,P041,wholesale,2,22064.93,44129.86
S12568,26.03.2024,ноутбуки,P026,online,1,28339.12,28 339.12
S12569,12.07.2024,Одяг ,P015,wholesale,3,2894.03,8 682.09
S12570,28.03.2024,НОУТБУКИ,P016,retail,3,32369.11,97 107.33
S12571,2025-06-21,Ноутбуки,P056,online,3,25808.68,77426.04
S12572,2024-11-24,смартфони,P063,online,3,23721.63,71164.89
S12573,2024-04-23,Одяг,P040,wholesale,5,878.17,4390.85
S12574,2025-12-22,Одяг ,P005,online,5,2374.26,11871.30
S12575,02.06.2025,Ноутбуки,P011,retail,2,15864.66,31729.32
S12576,24.10.2025,Ноутбуки,P036,retail,2,10438.26,20876.52
S12577,03.11.2025, аксесуари ,P018,retail,1,1463.18,1463.18
S12578,01.08.2025,Смартфони ,P017,online,1,14067.61,14067.61
S12579,2025-03-01,Одяг,P040,online,5,1130.75,5653.75
S12580,20.11.2024,Смартфони,P042,retail,3,12411.19,"37233,57"
S12581,15.04.2024,аксесуари,P038,retail,1,788.02,"788,02"
S12582,11.11.2024,смартфони,P002,retail,5,20603.46,103017.30
S12583,2025-08-22,Смартфони ,P002,online,2,12637.98,25275.96
S12584,2025-11-20,Побутова техніка,P014,online,1,9404.53,9404.53
S12585,22.10.2025,Аксесуари,P033,online,2,1693.72,3 387.44
S12586,2025-07-16,Ноутбуки,P001,wholesale,4,9313.53,37254.12 грн
S12587,03.01.2025,Аксесуари,P075,online,2,821.50,1643.00
S12588,2025-12-25,Смартфони ,P012,online,1,19329.53,19329.53 грн
S12589,2024-02-02,Смартфони,P017,online,2,20532.54,41 065.08
S12590,2025-12-06, ноутбуки ,P006,retail,5,14728.16,73640.80
S12591,03.07.2025,Аксесуари,P013,wholesale,5,458.20,"2291,00"
S12592,2024-04-24,Одяг,P035,online,5,384.14,1 920.70
S12593,23.02.2024,Одяг,P020,online,3,1068.52,"3205,56"
S12594,2025-08-11,смартфони,P052,retail,2,16238.73,32477.46
S12595,2024-03-13,Одяг,P005,retail,1,1865.77,"1865,77"
S12596,11.01.2025, смартфони ,P057,online,4,12836.35,51345.40
S12597,2024-04-01,побутова техніка,P004,retail,2,4687.09,9374.18
S12598,2024-01-14,ноутбуки,P011,wholesale,2,34236.70,68473.40
S12599,28.08.2024,Ноутбуки,P036,online,1,8760.35,8760.35
S12600,2025-10-04,Побутова техніка ,P059,wholesale,5,15283.53,76 417.65
S12601,13.06.2024,Аксесуари,P008,retail,5,1139.78,"5698,90"
S12602,2024-09-11,Одяг,P061,retail,1,1163.20,1163.20
S12603,24.04.2024,Ноутбуки ,P016,retail,1,14856.86,14856.86
S12604,11.05.2024,Побутова техніка,P014,retail,1,8333.03,8 333.03
S12605,23.12.2025,ОДЯГ,P015,online,4,521.16,2 084.64
S12606,2024-07-27,ноутбуки,P006,online,3,27369.24,82107.72
S12607,21.09.2025, одяг ,P040,online,5,1759.87,8799.35
S12608,2024-09-20, ноутбуки ,P026,wholesale,2,21021.12,42042.24
S12609,2024-12-24,Смартфони,P067,retail,5,19214.58,96072.90
S12610,13.06.2024,Смартфони,P022,wholesale,5,4983.50,24 917.50
S12611,2025-03-25,Аксесуари,P023,online,1,393.77,393.77
S12612,01.01.2025,Ноутбуки ,P074,wholesale,2,28934.93,57869.86
S12613,14.09.2025,побутова техніка,P034,retail,3,16616.65,49849.95
S12614,2025-11-15,СМАРТФОНИ,P017,wholesale,4,14246.97,56987.88
S12615,2024-11-10,Смартфони,P047,wholesale,1,19240.54,"19240,54"
S12616,2024-11-17,побутова техніка,P039,online,1,7189.97,7 189.97
S12617,2025-11-06,Аксесуари,P043,wholesale,4,1061.65,"4246,60"
S12618,2024-10-10,аксесуари,P058,retail,1,1645.14,1 645.14
S12619,26.03.2025,Одяг,P025,retail,2,938.16,1876.32
S12620,2025-12-27,смартфони,P037,online,1,18504.52,18504.52
S12621,29.09.2025,Побутова техніка ,P014,online,3,19151.82,"57455,46"
S12622,11.06.2024,Ноутбуки,P001,wholesale,1,20708.78,20 708.78
S12623,2024-12-24,побутова техніка,P014,online,3,14189.73,42569.19
S12624,05.12.2024,Ноутбуки,P006,online,4,26415.07,105660.28
S12625,18.09.2024,Аксесуари,P023,retail,4,370.23,1480.92
S12626,10.01.2024,смартфони,P012,online,4,17378.89,69515.56 грн
S12627,11.12.2024, ноутбуки ,P046,online,1,10022.85,10022.85
S12628,2024-01-03, ноутбуки ,P016,retail,1,15264.41,"15264,41"
S12629,20.02.2024,Одяг,P005,online,1,772.04,772.04
S12630,03.08.2024,Побутова техніка,P059,online,2,7748.30,15496.60
S12631,2025-03-18,смартфони,P037,retail,1,9214.80,9214.80 грн
S12632,09.07.2024,одяг,P030,retail,4,2165.55,"8662,20"
S12633,2025-05-04,ноутбуки,P011,wholesale,5,31737.51,"158687,55"
S12634,07.01.2024,ноутбуки,P021,online,1,8170.96,8170.96
S12635,2025-07-04, аксесуари ,P013,retail,4,1316.82,5267.28
S12636,01.12.2024,СМАРТФОНИ,P047,wholesale,1,7293.43,7293.43
S12637,2024-08-26,Побутова техніка,P067,retail,3,16500.99,49 502.97
S12638,13.05.2024,Ноутбуки,P006,online,1,8262.92,8262.92
S12639,29.01.2025,Аксесуари,P043,wholesale,4,1304.04,5216.16
S12640,2025-09-20,Побутова техніка,P029,online,1,12064.70,12064.70
S12641,04.11.2025,СМАРТФОНИ,P032,retail,2,23105.51,"46211,02"
S12642,16.08.2025,Побутова техніка,P014,online,2,13329.99,26659.98
S12643,2024-01-21,ПОБУТОВА ТЕХНІКА,P044,retail,5,2533.35,"12666,75"
S12644,16.10.2025,Одяг,P055,online,2,309.53,619.06 грн
S12645,2025-10-11, смартфони ,P017,online,4,19250.77,77 003.08
S12646,2024-03-27,Смартфони ,P061,retail,4,22987.16,"91948,64"
S12647,2024-12-21,Аксесуари ,P008,online,4,981.40,"3925,60"
S12648,2025-04-26,Побутова техніка ,P029,retail,4,16283.08,65132.32
S12649,2025-03-25,Побутова техніка,P049,retail,4,16083.02,64 332.08
S12650,28.12.2024,одяг,P005,online,2,2771.05,"5542,10"
S12651,2024-07-20,Смартфони,P047,wholesale,1,11383.94,"11383,94"
S12652,25.03.2025,ПОБУТОВА ТЕХНІКА,P024,retail,3,12043.69,36131.07 грн
S12653,06.12.2024,Аксесуари,P028,online,3,1806.56,5419.68
S12654,2024-06-06,Смартфони,P007,wholesale,4,7515.22,"30060,88"
S12655,23.11.2025,АКСЕСУАРИ,P018,online,1,984.08,984.08
S12656,24.01.2025, ноутбуки ,P051,retail,4,22709.51,90 838.04
S12657,2025-03-25,Побутова техніка,P014,online,4,19785.56,79 142.24
S12658,2024-04-25, аксесуари ,P053,wholesale,3,1567.98,4703.94 грн
S12659,21.10.2025,Смартфони ,P022,retail,4,18012.81,"72051,24"
S12660,2024-07-23,Побутова техніка ,P049,online,2,17139.27,"34278,54"
S12661,2024-10-18,Одяг ,P015,retail,3,1430.99,4292.97
S12662,2025-02-16, аксесуари ,P028,online,3,1413.53,"4240,59"
S12663,30.12.2025,аксесуари,P033,wholesale,1,1109.69,1109.69
S12664,11.02.2025,одяг,P035,online,2,2743.61,5487.22 грн
S12665,2024-01-04, одяг ,P020,online,5,1244.62,6223.10
S12666,26.09.2024,Побутова техніка,P014,online,4,8044.29,32177.16 грн
S12667,11.12.2025,СМАРТФОНИ,P052,online,1,8571.23,8 571.23
S12668,2024-12-06, смартфони ,P071,retail,4,13937.29,55 749.16
S12669,2024-08-25,НОУТБУКИ,P001,online,2,15870.50,31741.00
S12670,08.05.2025,побутова техніка,P009,online,4,18132.36,72529.44
S12671,16.10.2024, ноутбуки ,P011,online,1,26746.07,-26746.07 грн
S12672,2024-07-26,Побутова техніка ,P029,retail,4,10834.63,43338.52
S12673,2024-09-17,Смартфони,P037,retail,2,22715.37,45430.74
S12674,09.09.2024,Смартфони,P022,wholesale,1,13452.90,13452.90
S12675,11.07.2025, одяг ,P005,online,2,1181.14,2 362.28
S12676,2025-01-06, одяг ,P030,retail,1,1361.98,"1361,98"
S12677,30.07.2025,ПОБУТОВА ТЕХНІКА,P029,wholesale,4,16192.33,64769.32
S12678,2024-10-13,Аксесуари,P033,online,2,1790.97,3581.94
S12679,2024-02-01,аксесуари,P003,online,2,1600.60,3201.20 грн
S12680,04.02.2025,Смартфони,P042,online,1,5467.68,5467.68 грн
S12681,22.07.2024,НОУТБУКИ,P021,online,2,14932.62,29865.24
S12682,30.04.2025,Одяг,P010,wholesale,1,2338.71,2338.71
S12683,2024-09-18, аксесуари ,P018,retail,1,448.90,448.90 грн
S12684,02.05.2024,одяг,P045,retail,1,1153.43,"1153,43"
S12685,2024-09-26,Ноутбуки,P046,retail,4,17302.37,69209.48
S12686,15.01.2025,Аксесуари,P023,wholesale,1,832.54,-832.54
S12687,2025-11-27,НОУТБУКИ,P051,retail,3,11235.67,33707.01
S12688,2024-07-22,НОУТБУКИ,P006,online,1,26589.44,26 589.44
S12689,31.01.2025,смартфони,P022,retail,2,22158.56,44317.12
S12690,12.07.2025,Аксесуари,P038,retail,5,484.14,2420.70
S12691,2024-08-23, ноутбуки ,P041,retail,2,15825.31,31650.62
S12692,10.11.2025,Ноутбуки,P036,online,1,26022.55,"26022,55"
S12693,08.10.2024,Побутова техніка,P044,online,5,9635.34,48176.70
S12694,14.06.2024,Смартфони ,P017,wholesale,4,23355.71,93422.84 грн
S12695,2025-10-22,смартфони,P032,wholesale,4,8901.65,35606.60
S12696,2024-10-28,Одяг ,P035,online,2,893.66,1787.32
S12697,2025-05-08,НОУТБУКИ,P031,wholesale,4,33189.30,132757.20
S12698,2024-10-08,Побутова техніка,P059,retail,4,9336.53,"37346,12"
S12699,2024-11-22,Одяг ,P015,online,4,463.34,"1853,36"
S12700,2024-07-02,одяг,P060,online,5,1889.91,9449.55
S12701,2024-04-16,Одяг,P062,online,5,1934.26,9671.30
S12702,08.08.2024,СМАРТФОНИ,P057,retail,5,15344.27,76721.35
S12703,2024-01-03, ноутбуки ,P011,online,4,27434.50,109 738.00
S12704,02.04.2025,Аксесуари ,P013,retail,5,1871.20,"9356,00"
S12705,2024-10-11,Ноутбуки,P016,online,2,8583.14,17166.28
S12706,04.02.2024, аксесуари ,P023,retail,3,1870.08,5610.24
S12707,2025-08-10,Аксесуари,P003,wholesale,1,669.17,669.17
S12708,13.02.2025,Смартфони,P017,retail,4,23652.33,94 609.32
S12709,26.09.2025,ПОБУТОВА ТЕХНІКА,P039,online,3,8261.47,24784.41
S12710,12.01.2024,Ноутбуки,P021,online,4,27461.76,109847.04
S12711,2025-04-24,Ноутбуки ,P051,retail,5,13086.27,"65431,35"
S12712,2025-07-01,Аксесуари,P008,online,2,1112.51,2225.02
S12713,2025-01-19, побутова техніка ,P004,retail,4,12243.26,"48973,04"
S12714,2025-06-14,Одяг,P010,retail,1,2492.89,2492.89
S12715,06.07.2025,аксесуари,P058,retail,3,1005.46,3016.38
S12716,14.12.2024,Смартфони,P027,wholesale,1,12398.63,12398.63
S12717,2025-05-03,Аксесуари,P038,online,4,1329.87,5 319.48
S12718,11.07.2025,одяг,P040,wholesale,5,1914.98,9574.90 грн
S12719,2024-12-27,ОДЯГ,P050,retail,4,2014.95,8059.80
S12720,2024-08-15,Аксесуари ,P067,retail,2,1283.47,2566.94
S12721,12.09.2024,побутова техніка,P029,wholesale,5,1958.85,9794.25
S12722,20.02.2024,Аксесуари ,P038,online,2,1828.90,3657.80 грн
S12723,2025-06-01,АКСЕСУАРИ,P003,retail,1,1256.62,1256.62 грн
S12724,2024-08-22,аксесуари,P013,online,2,513.84,"1027,68"
S12725,29.10.2024,побутова техніка,P059,retail,5,13981.98,69909.90
S12726,2024-04-23,Одяг,P060,online,3,2140.16,6420.48
S12727,29.01.2025,Одяг,P074,retail,5,1821.09,9105.45
S12728,2024-07-12,побутова техніка,P019,online,3,3386.30,10 158.90
S12729,08.09.2025,СМАРТФОНИ,P027,retail,4,6005.30,(24021.20)
S12730,2025-03-19,ОДЯГ,P020,online,2,1462.02,-2924.04
S12731,2025-12-28,побутова техніка,P044,online,2,10629.19,21258.38
S12732,2025-02-18,Побутова техніка,P049,online,1,2083.83,2 083.83
S12733,30.12.2025,Смартфони,P037,online,3,3169.45,9508.35
S12734,2024-09-08,Смартфони,P042,retail,2,20896.90,"41793,80"
S12735,07.08.2024,смартфони,P007,retail,3,15366.14,"46098,42"
S12736,19.09.2025,Одяг,P040,online,2,1553.18,3106.36
S12737,07.04.2025, побутова техніка ,P049,online,2,9033.47,"18066,94"
S12738,27.03.2024, аксесуари ,P053,retail,5,1286.53,"6432,65"
S12739,30.06.2024,Побутова техніка ,P059,online,5,4518.28,"22591,40"
S12740,2024-06-23,Аксесуари,P013,online,1,1726.09,1 726.09
S12741,2025-10-29,одяг,P010,retail,2,2719.08,5438.16
S12742,22.12.2025,ОДЯГ,P025,retail,5,1635.98,8179.90
S12743,2025-06-27,Одяг,P005,retail,5,526.18,2630.90
S12744,2024-04-15,Побутова техніка,P039,online,4,16261.42,65045.68
S12745,27.02.2024,Одяг ,P045,retail,5,1055.85,5279.25
S12746,2024-03-16,смартфони,P037,online,3,17716.37,53149.11
S12747,27.07.2024,НОУТБУКИ,P051,online,3,8845.05,26535.15
S12748,2024-10-09,аксесуари,P033,retail,1,1014.02,1014.02
S12749,2024-02-15,ноутбуки,P046,retail,4,18729.39,74917.56
S12750,08.08.2024,Одяг,P062,retail,5,203.86,1019.30 грн
S12751,2024-10-10,НОУТБУКИ,P021,online,5,26497.38,132486.90
S12752,2025-12-13,Одяг ,P015,retail,2,2514.73,5029.46
S12753,2025-03-26, аксесуари ,P038,online,4,754.93,3019.72 грн
S12754,2025-09-20,Ноутбуки,P001,retail,2,34457.72,"68915,44"
S12755,2024-05-25,Смартфони ,P012,retail,1,10561.65,10 561.65
S12756,2024-08-09,СМАРТФОНИ,P017,wholesale,1,20916.24,20916.24
S12757,24.09.2024,Аксесуари,P023,online,2,130.83,"261,66"
S12758,2025-12-02,одяг,P025,online,1,2501.23,2501.23 грн
S12759,2025-09-27,одяг,P055,online,4,1705.16,6820.64
S12760,2025-03-19,ОДЯГ,P050,retail,5,2097.67,10488.35
S12761,09.10.2024,Одяг ,P030,retail,4,2087.93,8 351.72
S12762,2024-02-28,Ноутбуки ,P041,online,1,34879.30,"(34879,30)"
S12763,15.07.2025,одяг,P055,online,3,893.42,"2680,26"
S12764,2024-03-13,одяг,P015,online,3,396.32,1 188.96
S12765,2024-08-13,АКСЕСУАРИ,P013,online,1,663.25,663.25
S12766,29.04.2024,Одяг,P020,retail,5,2637.64,13188.20 грн
S12767,15.04.2024,АКСЕСУАРИ,P033,online,5,1789.61,8 948.05
S12768,2024-03-19,Ноутбуки,P016,online,1,15994.87,15 994.87
S12769,2024-02-04,Смартфони ,P069,retail,1,9796.78,9796.78
S12770,2025-02-27,Одяг,P025,retail,4,2037.29,8149.16
S12771,2025-09-28,Побутова техніка ,P019,wholesale,1,11021.69,11021.69
S12772,2025-10-19,Одяг,P040,online,3,329.40,988.20
S12773,13.03.2024,ноутбуки,P001,online,3,27582.07,82746.21
S12774,2025-05-21,Ноутбуки ,P016,retail,2,19047.86,38095.72 грн
S12775,25.11.2025,Ноутбуки,P046,online,5,19673.07,"98365,35"
S12776,12.05.2024,Аксесуари,P048,online,2,1817.24,3634.48
S12777,04.08.2025,побутова техніка,P034,retail,4,17378.80,69515.20
