cc,exchangedate,rate,txt
NOK,11.03.2021,3.2677,Норвезька крона
NOK,12.03.2021,3.2884,Норвезька крона
NOK,13.03.2021,3.2884,Норвезька крона
NOK,14.03.2021,3.2884,Норвезька крона
NOK,15.03.2021,3.2802,Норвезька крона
NOK,16.03.2021,3.2613,Норвезька крона
NOK,17.03.2021,3.267,Норвезька крона
NOK,18.03.2021,3.2594,Норвезька крона
NOK,19.03.2021,3.2636,Норвезька крона
NOK,20.03.2021,3.2636,Норвезька крона
NOK,21.03.2021,3.2636,Норвезька крона
NOK,22.03.2021,3.2287,Норвезька крона
NOK,23.03.2021,3.2533,Норвезька крона
NOK,24.03.2021,3.2366,Норвезька крона
NOK,25.03.2021,3.2434,Норвезька крона
NOK,26.03.2021,3.2498,Норвезька крона
NOK,27.03.2021,3.2498,Норвезька крона
NOK,28.03.2021,3.2498,Норвезька крона
NOK,29.03.2021,3.2542,Норвезька крона
NOK,30.03.2021,3.2724,Норвезька крона
NOK,31.03.2021,3.254,Норвезька крона
NOK,01.04.2021,3.2652,Норвезька крона
NOK,02.04.2021,3.2578,Норвезька крона
NOK,03.04.2021,3.2578,Норвезька крона
NOK,04.04.2021,3.2578,Норвезька крона
NOK,05.04.2021,3.2793,Норвезька крона
NOK,06.04.2021,3.2698,Норвезька крона
NOK,07.04.2021,3.2653,Норвезька крона
NOK,08.04.2021,3.2954,Норвезька крона
NOK,09.04.2021,3.2977,Норвезька крона
NOK,10.04.2021,3.2977,Норвезька крона
NOK,11.04.2021,3.2977,Норвезька крона
NOK,12.04.2021,3.2763,Норвезька крона
NOK,13.04.2021,3.2962,Норвезька крона
NOK,14.04.2021,3.2756,Норвезька крона
NOK,15.04.2021,3.3207,Норвезька крона
NOK,16.04.2021,3.3316,Норвезька крона
NOK,17.04.2021,3.3316,Норвезька крона
NOK,18.04.2021,3.3316,Норвезька крона
NOK,19.04.2021,3.3448,Норвезька крона
NOK,20.04.2021,3.3782,Норвезька крона
NOK,21.04.2021,3.3721,Норвезька крона
NOK,22.04.2021,3.3541,Норвезька крона
NOK,23.04.2021,3.3653,Норвезька крона
NOK,24.04.2021,3.3653,Норвезька крона
NOK,25.04.2021,3.3653,Норвезька крона
NOK,26.04.2021,3.3503,Норвезька крона
NOK,27.04.2021,3.355,Норвезька крона
NOK,28.04.2021,3.3506,Норвезька крона
NOK,29.04.2021,3.3605,Норвезька крона
NOK,30.04.2021,3.3928,Норвезька крона
NOK,01.05.2021,3.3928,Норвезька крона
NOK,02.05.2021,3.3928,Норвезька крона
NOK,03.05.2021,3.3928,Норвезька крона
NOK,04.05.2021,3.3928,Норвезька крона
NOK,05.05.2021,3.3676,Норвезька крона
NOK,06.05.2021,3.3304,Норвезька крона
NOK,07.05.2021,3.3203,Норвезька крона
NOK,08.05.2021,3.3203,Норвезька крона
NOK,09.05.2021,3.3203,Норвезька крона
NOK,10.05.2021,3.3203,Норвезька крона
NOK,11.05.2021,3.3443,Норвезька крона
NOK,12.05.2021,3.3545,Норвезька крона
NOK,13.05.2021,3.3399,Норвезька крона
NOK,14.05.2021,3.2947,Норвезька крона
NOK,15.05.2021,3.2947,Норвезька крона
NOK,16.05.2021,3.2947,Норвезька крона
NOK,17.05.2021,3.3429,Норвезька крона
NOK,18.05.2021,3.3206,Норвезька крона
NOK,19.05.2021,3.35,Норвезька крона
NOK,20.05.2021,3.3121,Норвезька крона
NOK,21.05.2021,3.2941,Норвезька крона
NOK,22.05.2021,3.2941,Норвезька крона
NOK,23.05.2021,3.2941,Норвезька крона
NOK,24.05.2021,3.3009,Норвезька крона
NOK,25.05.2021,3.2811,Норвезька крона
NOK,26.05.2021,3.3019,Норвезька крона
NOK,27.05.2021,3.3115,Норвезька крона
NOK,28.05.2021,3.2942,Норвезька крона
NOK,29.05.2021,3.2942,Норвезька крона
NOK,30.05.2021,3.2942,Норвезька крона
NOK,31.05.2021,3.2821,Норвезька крона
NOK,01.06.2021,3.2816,Норвезька крона
NOK,02.06.2021,3.3159,Норвезька крона
NOK,03.06.2021,3.2872,Норвезька крона
NOK,04.06.2021,3.2717,Норвезька крона
NOK,05.06.2021,3.2717,Норвезька крона
NOK,06.06.2021,3.2717,Норвезька крона
NOK,07.06.2021,3.2542,Норвезька крона
NOK,08.06.2021,3.291,Норвезька крона
NOK,09.06.2021,3.2957,Норвезька крона
NOK,10.06.2021,3.2849,Норвезька крона
NOK,11.06.2021,3.2616,Норвезька крона
NOK,12.06.2021,3.2616,Норвезька крона
NOK,13.06.2021,3.2616,Норвезька крона
NOK,14.06.2021,3.2503,Норвезька крона
NOK,15.06.2021,3.2444,Норвезька крона
NOK,16.06.2021,3.2351,Норвезька крона
NOK,17.06.2021,3.2351,Норвезька крона
NOK,18.06.2021,3.184,Норвезька крона
NOK,19.06.2021,3.184,Норвезька крона
NOK,20.06.2021,3.184,Норвезька крона
NOK,21.06.2021,3.184,Норвезька крона
NOK,22.06.2021,3.134,Норвезька крона
NOK,23.06.2021,3.1738,Норвезька крона
NOK,24.06.2021,3.2054,Норвезька крона
NOK,25.06.2021,3.2251,Норвезька крона
NOK,26.06.2021,3.2251,Норвезька крона
NOK,27.06.2021,3.2251,Норвезька крона
NOK,28.06.2021,3.2251,Норвезька крона
NOK,29.06.2021,3.2312,Норвезька крона
NOK,30.06.2021,3.1704,Норвезька крона
NOK,01.07.2021,3.1791,Норвезька крона
NOK,02.07.2021,3.1845,Норвезька крона
NOK,03.07.2021,3.1845,Норвезька крона
NOK,04.07.2021,3.1845,Норвезька крона
NOK,05.07.2021,3.1654,Норвезька крона
NOK,06.07.2021,3.1815,Норвезька крона
NOK,07.07.2021,3.1597,Норвезька крона
NOK,08.07.2021,3.1479,Норвезька крона
NOK,09.07.2021,3.1041,Норвезька крона
NOK,10.07.2021,3.1041,Норвезька крона
NOK,11.07.2021,3.1041,Норвезька крона
NOK,12.07.2021,3.1351,Норвезька крона
NOK,13.07.2021,3.1305,Норвезька крона
NOK,14.07.2021,3.1417,Норвезька крона
NOK,15.07.2021,3.122,Норвезька крона
NOK,16.07.2021,3.1048,Норвезька крона
NOK,17.07.2021,3.1048,Норвезька крона
NOK,18.07.2021,3.1048,Норвезька крона
NOK,19.07.2021,3.0935,Норвезька крона
NOK,20.07.2021,3.0393,Норвезька крона
NOK,21.07.2021,3.0153,Норвезька крона
NOK,22.07.2021,3.0305,Норвезька крона
NOK,23.07.2021,3.0847,Норвезька крона
NOK,24.07.2021,3.0847,Норвезька крона
NOK,25.07.2021,3.0847,Норвезька крона
NOK,26.07.2021,3.0598,Норвезька крона
NOK,27.07.2021,3.0481,Норвезька крона
NOK,28.07.2021,3.0415,Норвезька крона
NOK,29.07.2021,3.024,Норвезька крона
NOK,30.07.2021,3.0704,Норвезька крона
NOK,31.07.2021,3.0704,Норвезька крона
NOK,01.08.2021,3.0704,Норвезька крона
NOK,02.08.2021,3.0539,Норвезька крона
NOK,03.08.2021,3.0541,Норвезька крона
NOK,04.08.2021,3.0527,Норвезька крона
NOK,05.08.2021,3.0536,Норвезька крона
NOK,06.08.2021,3.056,Норвезька крона
NOK,07.08.2021,3.056,Норвезька крона
NOK,08.08.2021,3.056,Норвезька крона
NOK,09.08.2021,3.0377,Норвезька крона
NOK,10.08.2021,3.0068,Норвезька крона
NOK,11.08.2021,2.9941,Норвезька крона
NOK,12.08.2021,3.0037,Норвезька крона
NOK,13.08.2021,3.0281,Норвезька крона
NOK,14.08.2021,3.0281,Норвезька крона
NOK,15.08.2021,3.0281,Норвезька крона
NOK,16.08.2021,3.0255,Норвезька крона
NOK,17.08.2021,3.0127,Норвезька крона
NOK,18.08.2021,3.0187,Норвезька крона
NOK,19.08.2021,2.9983,Норвезька крона
NOK,20.08.2021,2.957,Норвезька крона
NOK,21.08.2021,2.957,Норвезька крона
NOK,22.08.2021,2.957,Норвезька крона
NOK,23.08.2021,2.957,Норвезька крона
NOK,24.08.2021,2.957,Норвезька крона
NOK,25.08.2021,2.9365,Норвезька крона
NOK,26.08.2021,3.0173,Норвезька крона
NOK,27.08.2021,3.0421,Норвезька крона
NOK,28.08.2021,3.0586,Норвезька крона
NOK,29.08.2021,3.0586,Норвезька крона
NOK,30.08.2021,3.0586,Норвезька крона
NOK,31.08.2021,3.0954,Норвезька крона
NOK,01.09.2021,3.1013,Норвезька крона
NOK,02.09.2021,3.1122,Норвезька крона
NOK,03.09.2021,3.1094,Норвезька крона
NOK,04.09.2021,3.1094,Норвезька крона
NOK,05.09.2021,3.1094,Норвезька крона
NOK,06.09.2021,3.1122,Норвезька крона
NOK,07.09.2021,3.0952,Норвезька крона
NOK,08.09.2021,3.0816,Норвезька крона
NOK,09.09.2021,3.0793,Норвезька крона
NOK,10.09.2021,3.0773,Норвезька крона
NOK,11.09.2021,3.0773,Норвезька крона
NOK,12.09.2021,3.0773,Норвезька крона
NOK,13.09.2021,3.094,Норвезька крона
NOK,14.09.2021,3.0865,Норвезька крона
NOK,15.09.2021,3.0928,Норвезька крона
NOK,16.09.2021,3.1053,Норвезька крона
NOK,17.09.2021,3.0939,Норвезька крона
NOK,18.09.2021,3.0939,Норвезька крона
NOK,19.09.2021,3.0939,Норвезька крона
NOK,20.09.2021,3.1101,Норвезька крона
NOK,21.09.2021,3.0527,Норвезька крона
NOK,22.09.2021,3.0822,Норвезька крона
NOK,23.09.2021,3.0872,Норвезька крона
NOK,24.09.2021,3.0822,Норвезька крона
NOK,25.09.2021,3.0822,Норвезька крона
NOK,26.09.2021,3.0822,Норвезька крона
NOK,27.09.2021,3.0947,Норвезька крона
NOK,28.09.2021,3.0961,Норвезька крона
NOK,29.09.2021,3.0723,Норвезька крона
NOK,30.09.2021,3.0503,Норвезька крона
NOK,01.10.2021,3.0343,Норвезька крона
NOK,02.10.2021,3.0343,Норвезька крона
NOK,03.10.2021,3.0343,Норвезька крона
NOK,04.10.2021,3.08,Норвезька крона
NOK,05.10.2021,3.1012,Норвезька крона
NOK,06.10.2021,3.0903,Норвезька крона
NOK,07.10.2021,3.067,Норвезька крона
NOK,08.10.2021,3.0636,Норвезька крона
NOK,09.10.2021,3.0636,Норвезька крона
NOK,10.10.2021,3.0636,Норвезька крона
NOK,11.10.2021,3.0822,Норвезька крона
NOK,12.10.2021,3.0844,Норвезька крона
NOK,13.10.2021,3.0865,Норвезька крона
NOK,14.10.2021,3.0865,Норвезька крона
NOK,15.10.2021,3.0865,Норвезька крона
NOK,16.10.2021,3.0865,Норвезька крона
NOK,17.10.2021,3.0865,Норвезька крона
NOK,18.10.2021,3.0889,Норвезька крона
NOK,19.10.2021,3.1293,Норвезька крона
NOK,20.10.2021,3.1416,Норвезька крона
NOK,21.10.2021,3.1286,Норвезька крона
NOK,22.10.2021,3.1397,Норвезька крона
NOK,23.10.2021,3.1485,Норвезька крона
NOK,24.10.2021,3.1485,Норвезька крона
NOK,25.10.2021,3.1485,Норвезька крона
NOK,26.10.2021,3.1517,Норвезька крона
NOK,27.10.2021,3.1685,Норвезька крона
NOK,28.10.2021,3.1463,Норвезька крона
NOK,29.10.2021,3.1295,Норвезька крона
NOK,30.10.2021,3.1295,Норвезька крона
NOK,31.10.2021,3.1295,Норвезька крона
NOK,01.11.2021,3.1361,Норвезька крона
NOK,02.11.2021,3.1248,Норвезька крона
NOK,03.11.2021,3.1092,Норвезька крона
NOK,04.11.2021,3.0769,Норвезька крона
NOK,05.11.2021,3.0713,Норвезька крона
NOK,06.11.2021,3.0713,Норвезька крона
NOK,07.11.2021,3.0713,Норвезька крона
NOK,08.11.2021,3.0461,Норвезька крона
NOK,09.11.2021,3.055,Норвезька крона
NOK,10.11.2021,3.0641,Норвезька крона
NOK,11.11.2021,3.0483,Норвезька крона
NOK,12.11.2021,3.0015,Норвезька крона
NOK,13.11.2021,3.0015,Норвезька крона
NOK,14.11.2021,3.0015,Норвезька крона
NOK,15.11.2021,3.0069,Норвезька крона
NOK,16.11.2021,3.0392,Норвезька крона
NOK,17.11.2021,3.0379,Норвезька крона
NOK,18.11.2021,3.0357,Норвезька крона
NOK,19.11.2021,3.007,Норвезька крона
NOK,20.11.2021,3.007,Норвезька крона
NOK,21.11.2021,3.007,Норвезька крона
NOK,22.11.2021,2.9847,Норвезька крона
NOK,23.11.2021,2.9796,Норвезька крона
NOK,24.11.2021,3.0007,Норвезька крона
NOK,25.11.2021,3.0115,Норвезька крона
NOK,26.11.2021,3.015,Норвезька крона
NOK,27.11.2021,3.015,Норвезька крона
NOK,28.11.2021,3.015,Норвезька крона
NOK,29.11.2021,3.0041,Норвезька крона
NOK,30.11.2021,3.0023,Норвезька крона
NOK,01.12.2021,3.0047,Норвезька крона
NOK,02.12.2021,3.0129,Норвезька крона
NOK,03.12.2021,3.0042,Норвезька крона
NOK,04.12.2021,3.0042,Норвезька крона
NOK,05.12.2021,3.0042,Норвезька крона
NOK,06.12.2021,2.9958,Норвезька крона
NOK,07.12.2021,3.0011,Норвезька крона
NOK,08.12.2021,3.0121,Норвезька крона
